arxiv_id,key
2306.07468,li2023high
2306.07696,bordin2023crossed
2306.07746,gubler2023ternary
2306.07837,shen2023effective
2306.07869,zhang2023light
2306.07871,konig2023type
2306.08043,bttcher2023circuit
2306.08112,khasanov2023oxygen
2306.08338,sawahara2023superconductivity
2306.08347,yang2023superconductivity
2306.08703,prozorov2023slope
2306.08820,pan2023ultrasonic
2306.09092,wang2023effect
2306.09113,mao2023universal
2306.09413,ghorashi2023altermagnetic
2306.09420,huber2023quantum
2306.09423,aishwarya2023visualizing
2306.09440,kenawy2023time
2306.09473,oripov2023superconducting
2306.09500,penner2023resistivity
2306.09669,du2023exploring
2306.09810,guo2023hall
2306.09868,pavlov2023anatomy
2306.10244,alam2023cryogenic
2306.10438,klimczuk2023superconductivity
2306.10894,shen2023half
2306.11005,dong2023superconductivity
2306.11063,chaudhary2023superconductivity
2306.11145,sinner2023superconducting
2306.11200,wu2023nematic
2306.11218,amin2023kramers
2306.11225,mizushima2023imprinting
2306.11266,he2023crossover
2306.11373,kamra2023complete
2306.11462,kobayashi2023anisotropy
2306.11463,kuchinskii2023thermoelectric
2306.11674,xiao2023probing
2306.11935,zhang2023superconducting
2306.12034,nanda2023bismuth
2306.12207,kittaka2023modulation
2306.12220,awoga2023superconductivity
2306.12295,virtanen2023nonreciprocal
2306.12312,sboychakov2023triplet
2306.12335,mirarchi2023tuning
2306.12373,lagarrigue2023memristive
2306.12473,yazdani2023hunting
2306.12483,cuozzo2023su
2306.12486,koh2023correlated
2306.12492,sanchez2023strain
2306.12493,phillips2023self
2306.12641,liu2023unconventional
2306.12684,farrahi2023dynamic
2306.12710,banerjee2023large
2306.12765,greco2023josephson
2306.12784,schilling2023taking
2306.12875,francica2023normal
2306.12905,puntel2023out
2306.13071,talantsev2023characteristic
2306.13124,hodt2023off
2306.13235,chakravarty2023planckian
2306.13251,horio2023influence
2306.13291,nagae2023multi
2306.13297,zhang2023vortex
2306.13393,klimin2023low
2306.13574,smith2023improved
2306.13632,gassner2023light
2306.13654,ghimire2023quasiparticle
2306.13737,mueller2023constraints
2306.13981,ouyang2023superconductivity
2306.14270,zhao2023fluctuation
2306.14365,yang2023first
2306.14427,jujo2023theory
2306.14438,nicoletti2023comment
2306.14481,keppert2023phase
2306.14493,galaktionov2023josephson
2306.14494,piselli2023josephson
2306.14500,pisani2023inclusion
2306.14794,greene2023strange
2306.14841,shilenko2023correlated
2306.14964,dutta2023nonlocality
2306.14980,gaikwad2023observing
2306.15086,pelliciari2023comment
2306.15141,motoki2023direct
2306.15528,zieve2023sixty
2306.15650,hepting2023evolution
2306.15655,yin2023surface
2306.15892,ho2023preliminary
2306.16235,xiao2023local
2306.16270,liu2023s2snet
2306.16273,knebel2023c
2306.16289,tsintzis2023roadmap
2306.16300,beenakker2023phase
2306.16343,hu2023electronic
2306.16561,cui2023ab
2306.16570,zhao2023smectic
2306.16611,hackner2023bardasis
2306.16689,yu2023spin
2306.16853,hess2023reply
2306.17094,venditti2023thermodynamic
2306.17503,mallik2023correlation
2306.17549,suetsugu2023fully
2306.17616,yi2023superconducting
2306.17739,liao2023orbital
2306.17785,hijano2023dynamical
2306.17835,noad2023giant
2307.00180,kim2023tuning
2307.00201,peng2023near
2307.00204,dodge2023status
2307.00208,yip2023coupling
2307.00448,varma2023extended
2307.00568,weinberger2023quantum
2307.00993,yang2023universala
2307.01042,luo2023unique
2307.01250,spence2023three
2307.01261,volkov2023josephson
2307.01433,nevirkovets2023electrically
2307.01476,karn2023normal
2307.01505,labarias2023kinetic
2307.01853,zhuang2023superconducting
2307.01958,hattori2023metallurgy
2307.01976,lygouras2023fragile
2307.02020,zeng2023discovery
2307.02360,gazizova2023emergent
2307.02681,walsh2023superconductivity
2307.02685,reichhardt2023kibble
2307.02821,hossain2023isotropic
2307.02950,liu2023electronic
2307.02989,wu2023pressure
2307.03031,phong2023mirror
2307.03304,dogan2023anisotropy
2307.03314,parafilo2023photoinduced
2307.03456,patil2023spectral
2307.03773,wauters2023topological
2307.03861,li2023spectroscopic
2307.03931,gao2023robust
2307.03946,bhattacharyya2023superconducting
2307.03954,ianovskaia2023magnon
2307.05583,nunchot2023resistivity
2307.04637,yue2023instability
2307.04660,lacmann2023high
2307.04830,bozkurt2023double
2307.04835,daviet2023nature
2307.04903,maldonado2023negative
2307.04919,chakravarty2023theorem
2307.04922,kotibhaskar2023programmable
2307.05009,sun2023enhancement
2307.05024,lv2023physical
2307.05098,sahu2023fabry
2307.05112,kouchi2023dynamics
2307.05662,wu2023charge
2307.05671,zhang2023hourglass
2307.05724,linek2023coupling
2307.05904,han2023twofold
2307.05957,arima2023observation
2307.06045,zeng2023microwave
2307.06365,soldini2023two
2307.06375,merzoni2023charge
2307.06383,giacomelli2023emergent
2307.06486,parzyck2023absence
2307.06715,coraiola2023spin
2307.06718,hinderling2023flip
2307.06806,cao2023flat
2307.06839,jonckheere2023quartet
2307.07154,chen2023chargeb
2307.07202,benfatto2023linear
2307.07348,giuli2023mott
2307.07581,borst2023observation
2307.07684,kurokawa2023unveiling
2307.07751,guarcello2023switching
2307.07905,zarea2023electromagnetic
2307.07996,levichev2023finite
2307.08181,liu2023nematic
2307.08385,jin2023pressure
2307.08437,su2023synthesis
2307.08560,pallecchi2023experimental
2307.08578,uday2023induced
2307.08611,chen2023test
2307.08808,sun2023superfluid
2307.09078,kristen2023observation
2307.09094,tamashevich2023improved
2307.09187,oike2023mottness
2307.09431,chen2023metallic
2307.15078,kogan2023shocks
2307.09500,kim2023exact
2307.09534,kuster2023yu
2307.09791,chan2023superconductivity
2307.09833,gao2023spin
2307.09865,hou2023emergence
2307.09935,grunwald2023dynamical
2307.10006,profe2023competition
2307.10076,blundell2023dft
2307.10144,liu2023s
2307.10374,szabo2023effects
2307.10377,occhialini2023spontaneous
2307.10389,liu2023magnetization
2307.10604,valadkhani2023tuning
2307.10699,fang2023assessing
2307.10722,xiang2023observation
2307.10723,lu2023superconductivity
2307.10724,tokunaga2023longitudinal
2307.10728,cerqueira2023sampling
2307.10786,ummarino2023multiband
2307.10809,ly2023comparative
2307.10938,theuss2023single
2307.10979,prando2023cluster
2307.10989,kulikov2023resonance
2307.11338,feng2023pairing
2307.11354,wu2023effect
2307.11645,sharma2023challenges
2307.11646,baran2023surrogate
2307.11667,jones2023grain
2307.11742,semenok2023evidence
2307.11820,baldelli2023fragmented
2307.11970,fujisawa2023imaginga
2307.12008,lee2023first
2307.12020,qin2023effects
2307.12037,lee2023superconductor
2307.12206,huang2023novel
2307.12223,lu2023greens
2307.12372,chen2023non
2307.12389,prozorov2023linear
2307.12404,yang2023crystal
2307.12610,layek2023lattice
2307.12857,su2023coincidence
2307.12861,holbk2023unconventional
2307.12879,cantarino2023incoherent
2307.13030,pangburn2023superconductivity
2307.13053,guarcello2023bipolar
2307.13067,guo2023large
2307.13312,nakai2023higher
2307.13313,semenok2023computational
2307.13366,stefanski2023quantum
2307.13534,tam2023charge
2307.13575,zhu2023effective
2307.13740,tranquada2023non
2307.13990,rumann2023inter
2307.13993,simon2023normal
2307.13997,brange2023adiabatic
2307.14144,yang2023non
2307.14196,ando2023topological
2307.14258,iorsh2023floquet
2307.14533,chen2023electromagnon
2307.14698,zazunov2023approaching
2307.14819,zhang2023high
2307.14835,zhang2023frustration
2307.14838,zhang2023topological
2307.14891,ghimire2023anisotropic
2307.14965,lu2023interlayer
2307.15162,vakili2023majorana
2307.15219,grimaudo2023axion
2307.15276,zhang2023structural
2307.15386,zazunov2023nonreciprocal
2307.15472,cayao2023non
2307.15619,tichai2023heavy
2307.15629,cao2023pressure
2307.15654,pitavidal2023strong
2307.15695,mcbroomcarroll2023entangling
2307.15706,oh2023type
2307.15784,kinjo2023superconducting
2307.16313,teknowijoyo2023superconductivity
2307.16320,bobkov2023oscillatory
2307.16384,gao2023arpes
2307.16402,kumar2023synthesis
2307.16404,arima2023nonvolatile
2307.16438,shu2023coexistence
2307.16472,zhou2023gating
2307.16602,haim2023proximitized
2307.16623,khandelwal2023structural
2307.16697,liao2023electron
2307.16800,bai2023tailoring
2307.16802,liu2023semiconducting
2308.00714,teknowijoyo2023superconducting
2307.16873,qu2023bilayer
2307.16892,griffin2023origin
2308.00201,nepal2023imaginary
2308.00248,wei2023gapless
2308.00333,que2023performance
2308.00470,karchev2023overview
2308.00676,si2023electronic
2308.00698,kurleto2023pb
2308.00737,cogburn2023cft
2308.00748,ingham2023quadratic
2308.00775,sobolev2023possible
2308.02547,patel2023d
2308.00838,derendorf2023nonlinear
2308.00839,brosco2023superconducting
2308.00893,ishihara2023giant
2308.00905,fujiwara2023impact
2308.00912,koizumi2023reversible
2308.00930,machida2023searching
2308.00953,yu2023gate
2308.02402,groshev2023effect
2308.01021,godzik2023quantized
2308.01061,reinhardt2023link
2308.01079,sun2023anomalous
2308.01081,khokhlov2023magnetization
2308.01116,azam2023high
2308.01135,cabezasescares2023electronic
2308.01159,entinwohlman2023magnetization
2308.01176,yang2023inter
2308.01192,hou2023observation
2308.01229,salinas2023electron
2308.01932,shams2023investigation
2308.01307,baskaran2023broad
2308.01315,tavakol2023minimal
2308.01367,manasa2023cometal
2308.01494,ma2023polarity
2308.01516,wu2023successful
2308.01678,chakraborty2023dc
2308.01693,wang2023general
2308.01723,abramian2023some
2308.01786,shinada2023unique
2308.01961,kim2023semi
2308.01995,capecelatro2023andreev
2308.02079,bengtsson2023model
2308.02128,singh2023effect
2308.02211,sato2023discontinuous
2308.02303,pandey2023ambient
2308.02617,hinohara2023triplet
2308.02469,oh2023s
2308.02475,hinlopen2023lifshitz
2308.02646,ilic2023spectral
2308.02977,cross2023high
2308.03110,guo2023ferromagnetic
2308.03153,gutowska2023superconductivity
2308.03808,cooley2023business
2308.03218,tao20231
2308.03401,barantani2023can
2308.03454,sun2023metallization
2308.03544,kumar2023absence
2308.03619,tresca2023evidence
2308.03668,aoyama2023half
2308.03691,hlinka2023possible
2308.03823,timokhin2023synthesis
2308.03701,shukrinov2023buzdin
2308.03721,lafleur2023inhomogeneous
2308.03836,son2023edge
2308.03835,christos2023emergence
2308.03948,fidrysiak2023high
2308.04081,mizuguchi2023absence
2308.04301,korotin2023electronic
2308.04344,zhang2023structurala
2308.04353,zhu2023first
2308.04377,zhang2023superconductivitya
2308.04480,lee2023effective
2308.04427,si2023pb
2308.04508,zyuzin2023superconductivity
2308.04547,cichy2023spin
2308.05124,chen2023berry
2308.04737,guo2023cooper
2308.04738,guo2023medium
2308.04817,hess2023josephson
2308.04862,singh2023review
2308.04915,krivovichev2023crystal
2308.05134,bai2023magnetic
2308.04976,yue2023correlated
2308.05001,wu2023observation
2308.05143,jiang2023pb
2308.05150,dalal2023field
2308.05155,lee2023universal
2308.05222,jain2023superionic
2308.05267,wang2023absence
2308.05285,park2023fermi
2308.05290,park2023planckian
2308.05300,jha2023evaluation
2308.05313,xu2023bogoliubov
2308.05325,panda2023bosonic
2308.05377,yadav2023conventional
2308.05776,thakur2023synthesis
2308.05528,mao2023wannier
2308.05778,hou2023current
2308.05686,hu2023anomalous
2308.05786,zhang2023ferromagnetism
2308.05791,dzero2023transport
2308.05919,mi2023piezostrain
2308.06000,filippov2023superconducting
2308.06170,minutillo2023kitaev
2308.06222,cai2023high
2308.06240,torrascoloma2023superconducting
2308.06256,puphal2023single
2308.06349,chen2023statistical
2308.06589,singh2023experimental
2308.06684,panas2023entertaining
2308.06704,yang2023diamagnetic
2308.06757,mangel2023ground
2308.06771,jiang2023high
2308.07345,liu2023metallic
2308.06875,lee2023doping
2308.06881,lee2023temperature
2308.06988,yuan2023absence
2308.07115,roos2023enhanced
2308.07143,neyenhuys2023long
2308.07226,aunsmo2023converting
2308.07261,witt2023no
2308.07941,shen2023phase
2308.07376,pal2023transport
2308.07383,rumann2023density
2308.07386,zhang2023trends
2308.07400,iwakiri2023tunable
2308.07423,furutani2023fokker
2308.07482,he2023anharmonic
2308.07651,huang2023impurity
2308.07674,das2023role
2308.08458,swift2023comment
2308.07800,liu2023phases
2308.07849,ashhab2023high
2308.07888,li2023valley
2308.08454,liu2023different
2308.07961,awoga2023controlling
2308.08248,peotta2023quantum
2308.08395,vinograd2023using
2308.08435,khanal2023evaluation
2308.08606,brekke2023two
2308.08609,jiang2023pair
2308.08633,gnezdilov2023phase
2308.08679,krenkel2023robust
2308.08686,khanal2023quench
2308.11768,wang2023ferromagnetic
2308.08814,pendharkar2023torsional
2308.08894,kozlov2023dynamic
2308.09044,qin2023high
2308.09116,kobyakov2023unified
2308.09136,burlachkov2023bowstring
2308.09172,stepien2023bogomolny
2308.09335,lopezmonsalvo2023geometry
2308.09528,vucicevic2023simple
2308.09541,kumar2023josephson
2308.11766,liu2023symmetry
2308.09698,tian2023correlation
2308.09707,luo2023majorana
2308.09756,kalimuddin2023exceptionally
2308.09773,azari2023absence
2308.09859,raut2023temperature
2308.09900,pashov2023multiple
2308.09925,lee2023fermi
2308.09995,kalashnikov2023josephson
2308.10065,he2023vortex
2308.10129,nie2023pressure
2308.10492,zhang2023huge
2308.10530,scammell2023displacement
2308.10659,tatan2023magnetic
2308.10663,christovam2023spectroscopic
2308.10669,legg2023reply
2308.10780,tam2023superfluid
2308.10939,giil2023superconductor
2308.10938,wagner2023coulomb
2308.10935,sahay2023superconductivity
2308.11101,wei2023discovery
2308.11160,gu2023searching
2308.11195,lu2023superconductivitya
2308.11270,qi2023green
2308.11414,chen2023pair
2308.11614,jiang2023pressure
2308.11811,mishra2023magnetic
2308.11930,cai2023energy
2308.11996,bashashin2023parallel
2308.12040,kumar2023digital
2308.12055,sheng2023majorana
2308.12090,sidorova2023phonon
2308.12398,yam2023cryogenic
2308.12414,xu2023superconductivitya
2308.12474,razmkhah2023high
2308.12618,jia2023emergence
2308.12631,kawachi2023distinctive
2308.12703,chatterjee2023second
2308.12750,kitamine2023theoretical
2308.12812,soundararajan2023solid
2308.12931,altland2023fragility
2308.12995,lapa2023stability
2308.13180,kim2023electronic
2308.13275,gupta2023effective
2308.13400,brzezicki2023geometric
2308.13427,grundner2023cooper
2308.13597,athanasiou2023thouless
2308.13601,hardy2023nematic
2308.13824,nyari2023topological
2308.13831,laszloffy2023topological
2308.13885,chen2023exploring
2308.13938,yang2023ab
2308.14062,hur2023one
2308.14170,liu2023examining
2308.14227,sumita2023fulde
2308.14294,paudyal2023implications
2308.14345,corasaniti2023impact
2308.14564,jin2023midgap
2308.14612,zeng2023extremely
2308.14672,sanna2023possible
2308.14751,souto2023probing
2308.14795,lesser2023josephson
2308.14801,wang2023multiferroicity
2308.14849,liu2023probing
2308.14892,deisz2023perturbation
2308.15031,shutov2023ternary
2308.15064,kataria2023broken
2308.15228,charaev2023single
2308.15258,holmvall2023enhanced
2308.15523,ouassou2023rkky
2308.15535,yuan2023exactly
2308.15540,samanta2023two
2308.15631,taylor2023low
2308.15722,xue2023checkerboard
2308.15869,li2023superconductivitya
2308.16072,houzet2023microwave
2308.16101,fan2023stripe
2308.16420,liang2023observation
2308.16423,polak2023reentrant
2308.16507,rudenko2023strong
2308.16564,luo2023high
2308.16657,song2023nature
2308.16746,cao2023post
2308.16786,tosatti2023my
2308.16908,das2023quantized
2309.00105,zabala2023enhanced
2309.00118,sajith2023signatures
2309.00261,lam2023suppression
2309.00264,le2023superconducting
2309.00346,sboychakov2023coexistence
2309.00469,wang2023impact
2309.00495,kokkeler2023nonreciprocal
2309.00601,caceres2023fast
2309.00679,yamase2023spin
2309.00747,rogachev2023microscopic
2309.01148,yang2023orbital
