arxiv_id,cluster
2512.20530,28
2512.20558,9
2512.20565,21
2512.20862,16
2512.20928,7
2512.21325,5
2512.21384,14
2512.21868,28
2512.21869,28
2512.22017,14
2512.22073,17
2512.22340,22
2512.22371,3
2512.22430,1
2512.22658,16
2512.22723,15
2512.22783,3
2512.22791,13
2512.23119,21
2512.23336,11
2512.23516,2
2512.23536,18
2512.23630,3
2512.23790,1
2512.23801,10
2512.23954,18
2512.23962,6
2512.24241,18
2512.24306,22
2512.24430,20
2601.06083,7
2512.24501,5
2512.24585,0
2512.24671,21
2512.24745,13
2512.24831,0
2512.24849,29
2512.25069,5
2601.00108,5
2601.00540,24
2601.00931,29
2601.00723,16
2601.01100,1
2601.01300,1
2601.01328,12
2601.01398,1
2601.01428,26
2601.01637,17
2601.01643,28
2601.01700,1
2601.01702,3
2601.01815,15
2601.01843,15
2601.02187,14
2601.02192,25
2601.02280,15
2601.02647,25
2601.02707,16
2601.02820,15
2601.02959,10
2601.02966,1
2601.03348,14
2601.03352,18
2601.03366,14
2601.03922,11
2601.03929,5
2601.03989,4
2601.04308,2
2601.04363,13
2601.04460,25
2601.04558,23
2601.04594,15
2601.04655,28
2601.04712,15
2601.04772,9
2601.04830,11
2601.05123,25
2601.05147,21
2601.05326,23
2601.05662,5
2601.06326,10
2601.06504,23
2601.06632,12
2601.06668,21
2601.06682,13
2601.06735,6
2601.06865,11
2601.07018,25
2601.07380,16
2601.07460,0
2601.07493,9
2601.07710,7
2601.07729,17
2601.08191,2
2601.08201,15
2601.08290,11
2601.08586,24
2601.08637,9
2601.08997,3
2601.09138,15
2601.09221,12
2601.09257,26
2601.09396,4
2601.09513,23
2601.09591,13
2601.09629,21
2601.09782,2
2601.09783,14
2601.09889,13
2601.09924,5
2601.09945,12
2601.09969,11
2601.10016,25
2601.10151,2
2601.10195,15
2601.10480,8
2601.10516,20
2601.10578,17
2601.10692,2
2601.10838,12
2601.10903,1
2601.10939,25
2601.11055,6
2601.11175,19
2601.11267,6
2601.11519,13
2601.11714,11
2601.12022,18
2601.12160,28
2601.12170,22
2601.12264,0
2601.12387,0
2601.12676,7
2601.12726,16
2601.12891,9
2601.12905,18
2601.12969,24
2601.13063,10
2601.13074,6
2601.13084,27
2601.13090,27
2601.13108,6
2601.13285,23
2601.13292,1
2601.13298,23
2601.13825,17
2601.14072,7
2601.14184,17
2601.14364,13
2601.14384,14
2601.14463,21
2601.14500,10
2601.14537,9
2601.14573,4
2601.14902,10
2601.14946,3
2601.14981,16
2601.15121,17
2601.15414,27
2601.15554,10
2601.15858,27
2601.15873,19
2601.15875,16
2601.15971,8
2601.16017,28
2601.16313,23
2601.16369,23
2601.16475,15
2601.17099,25
2601.16831,27
2601.16843,4
2601.16908,16
2601.17276,12
2601.17353,5
2601.17663,3
2601.17925,17
2601.18247,4
2601.18472,25
2601.18476,15
2601.18531,4
2601.18632,12
2601.18712,1
2601.18868,6
2601.19235,13
2601.19458,19
2601.19473,7
2601.19497,7
2601.19581,13
2601.19829,18
2601.19975,4
2601.20288,18
2601.20410,13
2601.20486,4
2601.20521,23
2601.20798,9
2601.20836,0
2601.20850,0
2601.20937,15
2601.20938,17
2601.21044,1
2601.21047,17
2601.21354,15
2601.21599,4
2601.21735,22
2601.21994,18
2601.22051,9
2601.22226,5
2601.22608,3
2601.23024,4
2601.23050,4
2601.23100,9
2602.00833,29
2602.01280,17
2602.02097,28
2602.02127,3
2602.02174,10
2602.02255,13
2602.02348,28
2602.02490,9
2602.02672,11
2602.02984,8
2602.03471,29
2602.03553,19
2602.03576,17
2602.03658,25
2602.03788,17
2602.03848,5
2602.03925,6
2602.04452,28
2602.04945,3
2602.04973,12
2602.05170,13
2602.05365,3
2602.05473,2
2602.05505,5
2602.05607,2
2602.05624,20
2602.05771,16
2602.06202,11
2602.06231,6
2602.06312,27
2602.06389,28
2602.06573,9
2602.06712,25
2602.06781,9
2602.07146,12
2602.07383,5
2602.07427,29
2602.07481,15
2602.07585,1
2602.07611,25
2602.07617,23
2602.07766,28
2602.07917,21
2602.07994,28
2602.07998,3
2602.08038,15
2602.08358,15
2602.08766,14
2602.08771,5
2602.08827,9
2602.08890,21
2602.08982,17
2602.09107,19
2602.09156,19
2602.09391,18
2602.09471,11
2602.09567,7
2602.09640,12
2602.09654,27
2602.09895,13
2602.09975,25
2602.10010,23
2602.10313,15
2602.10362,17
2602.10627,28
2602.10839,23
2602.11011,28
2602.11014,28
2602.11140,11
2602.11153,6
2602.11252,28
2602.11390,11
2602.11396,17
2602.11552,1
2602.11582,10
2602.11608,24
2602.11762,4
2602.12223,5
2602.12514,0
2602.12608,29
2602.12947,13
2602.13060,4
2602.13456,8
2602.13584,29
2602.14113,17
2602.14210,18
2602.14261,4
2602.14330,11
2602.14398,16
2602.14485,18
2602.14507,18
2602.14796,6
2602.14807,23
2602.15911,17
2602.15003,2
2602.15106,4
2602.15178,19
2602.15213,14
2602.15474,11
2602.15998,15
2602.16228,18
2602.16242,14
2602.16648,14
2602.16677,14
2602.16783,27
2602.16871,27
2602.17000,2
2602.17238,6
2602.17249,23
2602.17311,12
2602.17376,17
2602.17399,0
2602.17611,17
2602.17996,6
2602.18112,1
2602.18345,12
2602.19093,7
2602.19282,12
2602.19371,15
2602.19376,15
2602.19399,12
2602.19678,25
2602.19724,15
2602.19791,25
2602.19920,6
2602.20148,4
2602.20265,4
2602.20288,6
2602.20339,14
2602.20756,1
2602.20838,18
2602.21199,5
2602.21206,6
2602.21364,18
2602.22316,17
2602.22448,15
2602.22626,17
2602.22637,10
2602.22736,18
2602.22772,17
2602.22788,14
2602.22793,0
2602.22837,5
2602.22970,8
2602.22999,27
2602.23240,15
2602.23552,14
2602.23675,27
2602.23680,16
2602.23691,29
2602.23726,15
2602.23842,12
2602.23888,13
2602.24028,15
2602.24075,21
2602.24198,14
2603.00435,17
2603.00534,27
2603.00591,23
2603.00648,1
2603.00670,7
2603.00944,9
2603.00954,23
2603.01011,14
2603.01062,12
2603.01120,3
2603.01207,14
2603.01226,12
2603.01672,1
2603.01676,8
2603.02388,17
2603.02450,12
2603.02685,3
2603.03092,24
2603.03124,12
2603.03166,9
2603.03221,14
2603.03492,1
2603.03500,15
2603.03980,10
2603.04503,0
2603.04717,16
2603.04954,13
2603.04978,15
2603.05123,17
2603.05176,23
2603.05383,23
2603.05606,7
2603.05759,10
2603.06126,25
2603.06188,12
2603.06284,10
2603.06371,2
2603.06412,27
2603.06529,6
2603.06550,22
2603.06802,23
2603.06906,29
2603.07035,2
2603.07256,0
2603.07290,1
2603.07342,18
2603.07638,13
2603.08168,3
2603.08302,15
2603.08500,21
2603.08688,10
2603.08891,12
2603.09422,17
2603.09500,17
2603.09665,25
2603.09895,17
2603.10193,14
2603.10486,20
2603.10552,10
2603.10717,15
2603.10755,6
2603.10865,22
2603.10925,13
2603.10955,24
2603.11153,6
2603.11235,3
2603.11278,15
2603.11464,27
2603.11469,11
2603.11637,5
2603.23535,0
2603.11771,3
2603.11823,27
2603.11986,24
2603.12092,13
2603.12097,10
2603.12196,7
2603.12198,6
2603.12338,19
2603.12437,27
2603.12473,2
2603.12570,10
2603.12897,18
2603.13111,15
2603.13114,11
2603.13604,3
2603.14051,29
2603.14108,28
2603.14329,9
2603.14519,3
2603.14545,18
2603.14614,10
2603.15102,27
2603.15147,5
2603.15244,12
2603.15305,1
2603.15509,20
2603.15853,17
2603.16072,3
2603.16115,16
2603.16227,17
2603.16522,8
2603.16828,22
2603.16993,6
2603.17073,2
2603.17101,13
2603.17194,23
2603.17214,11
2603.17235,15
2603.17362,6
2603.17451,7
2603.17657,3
2603.17710,25
2603.17777,10
2603.17846,27
2603.17905,15
2603.17921,13
2603.18125,18
2603.18134,2
2603.18182,1
2603.18199,25
2603.18351,23
2603.18621,19
2603.18684,23
2603.18843,5
2603.19027,23
2603.19351,17
2603.19438,11
2603.19956,1
2603.20069,16
2603.20368,28
2603.20719,1
2603.20757,13
2603.20871,27
2603.21417,1
2603.21959,16
2603.22145,9
2603.22178,15
2603.22205,23
2603.22635,20
2603.22645,25
2603.22662,28
2603.23148,13
2603.23314,16
2603.23377,15
2603.23400,21
2603.23402,23
2603.24370,17
2603.24379,23
2603.24592,2
2603.24711,12
2603.24766,22
2603.24852,13
2603.24977,17
2603.25119,3
2603.25147,14
2603.25156,19
2603.25245,28
2603.25314,10
2603.25558,14
2603.25648,17
2603.25807,17
2603.25844,19
2603.25858,6
2603.26593,7
2603.26895,11
2603.26978,3
2603.27211,10
2603.27214,9
2603.27217,16
2603.27408,0
2603.27409,26
2603.27456,25
2603.27674,27
2603.27945,18
2603.28056,5
2603.28490,24
2603.28530,13
2603.28641,28
2603.28920,22
2603.29065,21
2603.29377,6
2603.29531,27
2603.29713,28
2603.29757,13
2603.29760,27
2603.30024,0
2604.00574,13
2604.00608,17
2604.00762,20
2604.00838,25
2604.01027,3
2604.01062,16
2604.01145,11
2604.01223,3
2604.01446,15
2604.01596,5
2604.01902,3
2604.02123,13
2604.02133,2
2604.02191,3
2604.02298,18
2604.02426,6
2604.02427,22
2604.02481,17
2604.02620,12
2604.02843,1
2604.03183,18
2604.03408,15
2604.03531,10
2604.03702,12
2604.03821,12
2604.04123,6
2604.04151,29
2604.04232,17
2604.04375,17
2604.04421,3
2604.04631,22
2604.04643,3
2604.04653,25
2604.04719,24
2604.04860,25
2604.16433,16
2604.04883,5
2604.05027,6
2604.05216,4
2604.05506,26
2604.05590,3
2604.05994,22
2604.05997,24
2604.06157,17
2604.06706,25
2604.06745,16
2604.16460,29
2604.07060,20
2604.07185,3
2604.07511,10
2604.07807,23
2604.07947,12
2604.08231,13
2604.08235,22
2604.08319,3
2604.08430,3
2604.08675,5
2604.08735,4
2604.08937,6
2604.09172,15
2604.09440,4
2604.09457,27
2604.09504,14
2604.09525,7
2604.09807,3
2604.10026,1
2604.10041,9
2604.10133,28
2604.10207,28
2604.10621,17
2604.10987,2
2604.11047,15
2604.11169,10
2604.11692,19
2604.11738,18
2604.11997,3
2604.12313,14
2604.12328,17
2604.12367,29
2604.12544,5
2604.12682,4
2604.12695,9
2604.12701,18
2604.12742,13
2604.13161,6
2604.13553,26
2604.13875,27
2604.13893,24
2604.13945,19
2604.14022,4
2604.14045,14
2604.14289,6
2604.14295,0
2604.14376,0
2604.14390,13
2604.14395,12
2604.14485,20
2604.14578,4
2604.14623,11
2604.14701,3
2604.14952,15
2604.15054,0
2604.15056,6
2604.15120,2
2604.15204,4
2604.15417,2
2604.15587,12
2604.15895,11
2604.15976,10
2604.15981,23
2604.16293,6
2604.16611,27
2604.16647,9
2604.17181,3
2604.17333,2
2604.17594,14
2604.17655,10
2604.17712,29
2604.17812,6
2604.17978,13
2604.18385,27
2604.18451,10
2604.18560,25
2604.18736,23
2604.18777,17
2604.18843,0
2604.18962,25
2604.19215,28
2604.19283,0
2604.19332,6
2604.19385,14
2604.19443,23
2604.19467,4
2604.19525,14
2604.20312,18
2604.20546,10
2604.20613,3
2604.20716,16
2604.21105,4
2604.21318,6
2604.21488,10
2604.21499,4
2604.21533,3
2604.21561,1
2604.21635,1
2604.21684,15
2604.21899,3
2604.21978,6
2604.22214,11
2604.22300,1
2604.22553,19
2604.22596,23
2604.23117,4
2604.23162,28
2604.23301,17
2604.23378,23
2604.23401,4
2604.23470,13
2604.23657,15
2604.24298,24
2604.24734,18
2604.24883,17
2604.25169,19
2604.25274,12
2604.25425,8
2604.25450,28
2604.25500,1
2604.25575,15
2604.25626,29
2604.25805,18
2604.25843,10
2604.25896,15
2604.26002,19
2604.26203,27
2605.10945,12
2604.26627,3
2604.26631,14
2604.26814,12
2604.26859,25
2604.26862,9
2604.27076,18
2604.27098,17
2604.27440,10
2604.27507,15
2604.27822,12
2604.27848,12
2604.27881,12
2604.28077,23
2604.28187,6
2605.00137,6
2605.00477,0
2605.00571,17
2605.00577,13
2605.00601,14
2605.01316,28
2605.01651,3
2605.01686,18
2605.01893,27
2605.02082,25
2605.02140,18
2605.02423,24
2605.02619,17
2605.02677,18
2605.02755,11
2605.02891,3
2605.03013,17
2605.03133,24
2605.03139,9
2605.03171,23
2605.03448,27
2605.03766,22
2605.03774,18
2605.03859,24
2605.04562,3
2605.04693,22
2605.04710,19
2605.04928,14
2605.05433,2
2605.05800,20
2605.05847,5
2605.05981,12
2605.06150,9
2605.06422,6
2605.06514,18
2605.06545,10
2605.06828,19
2605.06923,22
2605.07336,15
2605.07540,15
2605.07592,8
2605.07656,10
2605.07739,6
2605.10968,8
2605.07819,25
2605.07958,12
2605.08591,21
2605.09690,1
2605.10101,3
2605.10139,18
2605.10226,17
2605.10387,2
2605.10686,4
2605.10700,18
2605.10703,23
2605.10740,14
2605.10826,12
2605.11146,17
2605.11211,25
2605.11216,4
2605.11252,17
2605.11281,10
2605.11395,19
2605.11401,10
2605.11584,27
2605.11587,5
2605.11955,16
2605.11965,17
2605.12293,16
2605.12381,18
2605.12588,11
2605.12758,9
2605.13254,14
2605.13259,6
2605.13317,9
2605.13573,28
2605.13656,5
2605.14080,13
2605.14265,3
2605.14806,23
2605.14818,12
2605.14909,6
2605.14985,17
2605.15610,18
2605.15703,27
2605.15751,4
2605.15834,17
2605.15939,9
2605.16625,1
2605.16943,0
2605.16988,28
2605.17030,18
2605.17066,14
2605.17083,6
2605.17227,28
2605.17408,15
2605.17520,3
2605.17649,18
2605.17667,13
2605.17940,17
2605.17977,24
2605.18017,27
2605.18098,1
2605.18277,0
2605.18411,9
2605.18429,18
2605.18524,27
2605.18586,13
2605.18628,17
2605.18941,4
2605.18954,3
2605.18970,4
2605.19036,17
2605.19297,3
2605.19643,13
2605.19675,14
2605.20059,2
2605.20148,3
2605.20329,17
2605.20415,17
2605.20437,23
2605.20652,13
2605.20653,3
2605.20685,15
2605.20966,15
2605.20985,1
2605.21618,22
2605.21631,25
2605.21700,1
2605.21936,5
2605.22128,6
2605.22278,5
2605.22303,20
2605.22460,5
2605.22522,10
2605.22582,13
2605.22768,4
2605.23267,17
2605.23567,4
2605.23607,13
2605.23755,18
2605.23838,4
2605.24234,25
2605.24362,18
2605.24439,18
2605.24522,13
2605.24536,0
2605.24565,7
2605.24822,25
2605.25048,15
2605.25197,14
2605.25597,8
2605.25600,17
2605.25654,3
2605.25828,2
2605.25898,25
2605.25906,10
2605.25938,4
2605.26233,6
2605.26794,1
2605.27179,8
2606.05210,15
2605.27201,29
2605.27356,17
2605.27515,11
2605.28221,0
2605.28574,12
2605.28759,21
2605.28942,13
2605.29100,28
2605.29285,14
2605.29338,17
2605.29352,7
2605.29501,17
2605.29665,14
2605.29985,29
2605.30074,25
2605.30297,28
2605.30316,22
2605.30425,21
2606.02622,2
2605.30746,17
2605.30752,7
2605.30760,12
2605.30768,13
2605.30847,21
2605.30986,17
2605.31009,12
2605.31459,28
2605.31501,25
2606.00223,7
2606.00894,15
2606.07634,6
2606.01235,24
2606.01785,0
2606.01786,16
2606.14726,2
2606.02678,23
2606.02371,25
2606.02534,17
2606.02694,18
2606.02730,1
2606.02761,11
2606.02770,13
2606.02838,28
2606.03193,5
2606.03637,16
2606.03663,1
2606.03710,25
2606.03908,1
2606.03981,7
2606.04097,24
2606.04187,2
2606.04559,7
2606.04742,18
2606.04821,28
2606.04914,11
2606.04953,1
2606.04954,10
2606.04956,23
2606.04958,13
2606.04961,4
2606.05095,19
2606.05294,17
2606.05302,0
2606.05356,22
2606.05472,11
2606.05653,17
2606.05813,21
2606.06017,24
2606.06152,14
2606.06561,2
2606.06430,25
2606.06437,9
2606.06465,14
2606.06649,1
2606.06791,24
2606.06919,17
2606.07184,1
2606.07199,3
2606.07349,28
2606.07509,25
2606.07797,2
2606.07848,23
2606.07903,27
2606.07930,1
2606.07983,13
2606.08181,20
2606.08333,13
2606.08423,1
2606.08643,28
2606.08999,14
2606.09201,6
2606.09281,23
2606.09309,8
2606.09797,18
2606.09989,24
2606.10043,19
2606.10144,23
2606.10162,0
2606.10300,4
2606.10420,15
2606.10564,3
2606.10812,19
2606.10970,11
2606.11056,28
2606.11303,10
2606.11495,22
2606.11524,20
2606.11721,29
2606.11810,17
2606.12104,22
2606.12145,23
2606.12222,27
2606.12241,27
2606.12262,13
2606.12520,25
2606.12544,2
2606.12598,10
2606.12778,12
2606.27384,11
2606.13342,6
2606.13395,9
2606.13512,12
2606.13526,0
2606.13534,25
2606.13541,17
2606.13828,10
2606.14051,12
2606.14103,23
2606.14425,1
2606.14588,23
2606.14878,22
2606.15298,3
2606.15711,9
2606.15928,17
2606.16195,3
2606.16260,10
2606.16338,13
2606.16459,14
2606.16536,24
2606.16665,2
2606.16674,2
2606.16931,19
2606.17159,17
2606.17177,8
2606.17191,22
2606.17205,24
2606.17264,21
2606.17273,3
2606.17338,13
2606.17499,19
2606.17673,14
2606.17704,14
2606.17750,15
2606.18084,20
2606.18251,1
2606.18482,18
2606.18563,13
2606.18683,12
2606.18931,2
2606.18973,6
2606.19024,29
2606.19078,18
2606.19107,15
2606.19171,1
2606.19339,11
2606.19421,18
2606.20157,10
2606.20170,9
2606.20259,19
2606.20279,18
2606.20309,19
2606.20317,23
2606.20533,2
2606.20849,22
2606.20941,27
2606.21166,10
2606.21229,22
2606.21251,29
2606.21507,0
2606.21580,19
2606.21711,10
2606.21731,17
2606.22140,22
2606.23022,3
2606.23183,19
2606.23303,13
2606.23308,22
2606.23479,14
2606.23490,10
2606.23582,17
2606.23599,22
2606.23638,18
2606.23799,6
2606.23806,18
2606.23956,13
2606.23994,22
2606.24108,5
2606.24755,6
2606.25038,24
2606.25251,26
2606.25316,17
2606.25416,15
2606.25795,8
2606.25862,4
2606.25963,10
2606.26258,15
2606.26261,18
2606.26909,2
2606.26992,5
2606.27013,22
2606.27040,3
2606.27297,4
2606.27415,12
2606.27368,17
2606.27628,0
2606.27639,14
2606.27913,15
2606.28189,9
2606.28306,2
2606.28550,0
2606.28726,15
2606.28735,3
2606.28762,21
2606.28794,27
2606.28836,6
2606.28904,15
2606.28906,28
2606.29140,18
2606.29249,28
2606.29266,2
2606.29306,6
2606.29364,13
2606.29470,3
2606.29527,3
2606.29564,10
2606.29749,26
2606.29767,0
2606.30502,15
2606.30521,9
2606.30766,18
2606.30808,17
2606.30874,15
2606.31550,5
2606.31569,25
2606.31841,18
2606.31851,0
2607.00172,21
2607.00429,23
2607.00630,22
2607.00662,22
2607.00679,25
2607.00683,5
2607.00765,18
2607.00769,11
2607.00903,23
2607.00914,4
2607.00919,0
2607.01302,15
2607.01052,18
2607.01720,15
2607.01947,25
2607.02267,17
2607.02812,18
2607.02861,28
2607.03022,17
2607.03287,27
2607.03363,3
2607.03685,13
2607.03712,15
2607.03937,2
2607.04097,11
2607.04104,14
2607.04122,7
2607.04168,6
2607.04398,14
2607.04408,17
2607.04628,15
2607.04651,1
2607.04928,15
2607.05581,12
2607.05754,18
2607.05881,5
2607.05890,4
2607.06303,14
2607.06304,14
2607.06332,28
2607.06390,4
2607.06430,17
2607.06460,28
2607.06462,28
2607.06520,0
2607.06670,11
2607.06819,15
2607.07163,24
2607.07210,25
2607.07569,27
2607.07804,1
2607.07807,22
2607.07812,9
2607.07835,17
2607.07999,11
2607.08005,12
2607.08353,17
2607.08372,29
2607.08451,0
2607.08474,7
2607.08476,28
2607.08553,3
2607.08585,4
2607.08845,9
2607.09178,21
2607.09437,15
2607.09468,4
2607.09511,19
2607.09572,12
2607.09859,13
2607.09924,25
2607.10332,7
2607.10337,10
2607.10348,15
2607.10457,25
2607.10464,14
2607.10668,9
2607.10835,1
2607.10937,25
2607.11003,23
2607.11115,26
2607.11355,16
2607.11425,1
2607.11514,11
2607.11518,4
2607.13086,6
2607.11721,13
2607.11786,3
2607.13090,11
2607.12213,1
2607.12394,13
2607.12401,4
2607.12410,28
2607.12442,28
2607.12773,7
2607.13194,19
2607.13297,1
2607.13664,8
2607.13870,1
2607.13873,9
2607.14567,4
2607.14677,1
2607.14697,4
2607.14803,26
2607.16340,17
2607.15014,22
2607.15032,15
2607.15169,2
2607.15187,4
2607.15228,3
2607.15230,23
2607.15249,18
2607.15720,14
2607.15757,23
2607.15786,13
2607.15996,1
2607.16055,2
2607.16399,13
2607.16684,7
2607.16689,25
2607.16852,7
2607.17414,12
2607.17539,25
2607.17759,29
2607.17791,21
2607.17992,21
2607.18094,3
2607.18095,29
2607.18117,1
2607.18157,24
2607.18159,14
2607.18238,5
2607.18583,2
2607.18592,4
2607.18685,28
2607.18686,15
2607.18757,1
2607.18814,2
2607.18876,16
2607.18916,17
2607.18994,15
2607.19018,5
2608.24906,16
2607.19217,3
2607.19308,25
2607.19458,1
2607.20096,21
2607.20335,10
2607.20403,10
2607.20726,6
2607.20794,14
2607.20856,13
2607.20974,15
2607.21147,21
2607.21194,18
2607.21206,28
2607.21430,6
2607.21507,10
2607.21525,10
2607.21801,17
2607.22029,3
2607.22294,23
2607.22487,25
2607.23056,27
2607.23262,13
2607.23654,10
2607.23764,22
2607.23985,0
2607.24549,6
2607.24905,24
2607.24906,2
2607.24936,28
2607.25374,17
2607.25424,19
2607.25510,19
2607.25909,5
2607.26251,17
2607.26487,9
2607.26568,9
2607.26676,3
2607.26689,13
2607.26990,10
2607.27104,16
2607.27148,26
2607.27207,22
2607.27331,16
2607.27392,21
2607.27492,22
2607.27607,27
2607.27641,2
2607.27769,26
2607.27916,6
2607.28365,5
2607.28425,22
2607.28479,11
2607.28734,2
2607.29099,23
2607.29151,25
2607.29301,21
2607.29608,4
2607.29636,13
2608.00226,4
2608.00338,17
2608.00512,7
2608.00942,27
2608.01196,4
2608.01209,15
2608.01264,16
2608.01295,27
2608.01991,14
2608.02042,27
2608.02342,27
2608.02344,20
2608.02362,29
2608.02394,27
2608.02426,1
2608.02434,24
2608.02501,28
2608.02727,6
2608.02753,6
2608.03024,6
2608.03058,27
2608.03072,14
2608.03823,1
2608.03870,18
2608.03908,25
2608.04508,4
2608.04789,29
2608.04816,1
2608.05012,17
2608.05277,10
2608.05306,18
2608.05632,5
2608.05821,11
2608.06476,18
2608.06553,21
2608.06555,21
2608.06602,15
2608.06700,15
2608.07101,17
2608.07194,17
2608.07238,17
2608.07324,15
2608.08083,27
2608.08120,13
2608.08498,17
2608.08843,5
2608.09020,1
2608.09207,25
2608.09415,25
2608.09751,0
2608.09753,10
2608.09758,19
2608.09785,28
2608.09845,19
2608.10231,24
2608.10428,29
2608.10768,27
2608.11284,20
2608.11331,14
2608.11428,29
2608.11610,2
2608.11707,23
2608.11906,14
2608.12454,2
2608.12461,2
2608.12465,6
2608.12508,6
2608.12586,5
2608.12809,19
2608.13530,11
2608.13540,23
2608.13699,23
2608.13731,17
2608.14072,24
2608.14090,20
2608.14158,25
2608.14503,6
2608.14784,2
2608.14810,3
2608.14842,13
2608.14949,29
2608.15441,13
2608.15745,29
2608.15759,17
2608.15911,12
2608.16062,15
2608.16184,12
2608.16350,18
2608.16414,0
2608.16711,9
2608.17012,4
2608.17125,23
2608.17404,5
2608.17505,3
2608.17745,27
2608.17777,25
2608.18337,0
2608.18563,28
2608.18861,17
2608.18865,29
2608.19044,24
2608.19079,9
2608.19099,14
2608.19312,19
2608.19343,19
2608.19573,17
2608.19712,17
2608.19856,18
2608.20109,13
2608.20166,2
2608.20325,28
2608.20535,18
2608.20538,20
2608.20862,12
2608.21490,4
2608.21110,17
2608.21164,17
2608.21273,15
2608.21917,17
2608.22083,0
2608.22654,13
2608.22759,3
2608.22902,0
2608.23083,18
2608.23467,6
2608.23823,3
2608.23902,21
2608.24147,14
2608.24322,14
2608.24337,6
2608.24455,13
2608.24587,17
2608.24710,23
2608.25093,15
2608.25268,4
2608.25271,25
2608.25331,25
2608.25616,15
2608.25645,21
2608.25943,4
2608.26022,26
2608.26045,20
2608.26104,22
2608.26245,24
2608.26251,17
2608.26265,19
2608.26269,24
2608.26652,16
2608.26702,9
2608.26782,0
2608.27030,2
2608.27045,8
2608.27160,21
2608.27213,14
2608.27349,16
2608.27383,23
2608.27917,3
2608.28166,23
2608.28485,2
2608.28565,17
2608.28848,26
2608.28855,0
2608.28994,4
2608.29091,3
2608.29156,10
2608.29282,21
2608.29405,4
2608.29407,16
2608.29435,21
2608.29691,5
2608.29771,23
2608.29787,13
2608.29822,10
2608.29830,13
2608.29842,1
2608.30001,28
2608.30010,18
2608.30139,27
2608.30588,29
2608.30598,17
2608.31127,2
2609.00124,6
2609.00142,9
2609.00338,24
2609.00467,20
2609.00542,3
2609.00574,3
2609.00586,7
2609.00772,11
2609.00964,21
2609.01213,28
2609.01476,18
2609.01593,23
2609.01602,4
2609.01935,9
2609.02260,4
2609.02263,2
2609.02295,29
2609.02668,28
2609.02995,12
2609.03059,11
2609.03388,7
2609.03867,5
2609.04060,17
2609.04164,10
2609.04187,22
2609.04744,23
2609.04821,0
2609.04938,17
2609.05177,21
2609.05185,3
2609.05192,13
